"@timestamp",message,"kubernetes.pod.name"
"Apr 12, 2024 @ 14:34:03.955","[INFO] 10.244.0.13:47708 - 7902 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000091646s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.955","[INFO] 10.244.0.13:56661 - 5587 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000102337s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.955","[INFO] 10.244.0.13:36047 - 61259 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000078832s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.955","[INFO] 10.244.0.13:39468 - 31853 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000137541s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.954","[INFO] 10.244.0.13:43848 - 56294 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.00009497s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.954","[INFO] 10.244.0.13:41356 - 30146 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000161454s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.937","[INFO] 10.244.0.13:59639 - 23661 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000075836s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.937","[INFO] 10.244.0.13:58572 - 624 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000117392s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.937","[INFO] 10.244.0.13:59147 - 62398 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000070839s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.937","[INFO] 10.244.0.13:44698 - 43087 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000126547s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.936","[INFO] 10.244.0.13:43575 - 58493 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000153836s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.936","[INFO] 10.244.0.13:50536 - 35657 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000227794s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:03.132","{""level"":""info"",""ts"":""2024-04-12T12:34:03.132121Z"",""caller"":""traceutil/trace.go:171"",""msg"":""trace[956533319] transaction"",""detail"":""{read_only:false; response_revision:2294; number_of_response:1; }"",""duration"":""165.366114ms"",""start"":""2024-04-12T12:34:02.966695Z"",""end"":""2024-04-12T12:34:03.132061Z"",""steps"":[""trace[956533319] 'process raft request'  (duration: 149.092734ms)"",""trace[956533319] 'compare'  (duration: 16.076664ms)""],""step_count"":2}","etcd-minikube"
"Apr 12, 2024 @ 14:34:02.972","[INFO] 10.244.0.13:36723 - 27855 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000113668s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.972","[INFO] 10.244.0.13:39832 - 34697 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000096132s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.972","[INFO] 10.244.0.13:44657 - 28523 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000113176s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.971","[INFO] 10.244.0.13:39791 - 15300 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000116085s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.971","[INFO] 10.244.0.13:44085 - 60141 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000177519s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.971","[INFO] 10.244.0.13:39011 - 47537 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000064449s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.954","[INFO] 10.244.0.13:35637 - 65333 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000107602s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.953","[INFO] 10.244.0.13:51482 - 52644 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000129263s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.953","[INFO] 10.244.0.13:47062 - 39399 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000215441s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.953","[INFO] 10.244.0.13:58532 - 53242 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000083874s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.953","[INFO] 10.244.0.13:58236 - 55885 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000109362s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.953","[INFO] 10.244.0.13:39411 - 57317 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000090411s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.937","[INFO] 10.244.0.13:44509 - 17945 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000083422s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.937","[INFO] 10.244.0.13:57634 - 29210 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000144962s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.937","[INFO] 10.244.0.13:35248 - 19107 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000102207s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.937","[INFO] 10.244.0.13:34858 - 63694 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000144838s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.936","[INFO] 10.244.0.13:51199 - 50089 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000174244s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.936","[INFO] 10.244.0.13:35232 - 6823 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000296167s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:02.819","2024-04-12 12:34:02,819 INFO Processing ruok command from /127.0.0.1:48618 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-8]","my-cluster-zookeeper-0"
"Apr 12, 2024 @ 14:34:02.817","2024-04-12 12:34:02,817 INFO Processing ruok command from /127.0.0.1:48612 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-8]","my-cluster-zookeeper-2"
"Apr 12, 2024 @ 14:34:02.794","2024-04-12 12:34:02,793 INFO Processing ruok command from /127.0.0.1:48596 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-7]","my-cluster-zookeeper-2"
"Apr 12, 2024 @ 14:34:02.791","2024-04-12 12:34:02,791 INFO Processing ruok command from /127.0.0.1:48592 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-7]","my-cluster-zookeeper-0"
"Apr 12, 2024 @ 14:34:02.636","2024-04-12 12:34:02,636 INFO Processing ruok command from /127.0.0.1:48582 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-8]","my-cluster-zookeeper-1"
"Apr 12, 2024 @ 14:34:02.613","2024-04-12 12:34:02,612 INFO Processing ruok command from /127.0.0.1:48572 (org.apache.zookeeper.server.NettyServerCnxn) [nioEventLoopGroup-4-7]","my-cluster-zookeeper-1"
"Apr 12, 2024 @ 14:34:01.973","[INFO] 10.244.0.13:35064 - 36354 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000091804s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.973","[INFO] 10.244.0.13:53628 - 42627 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.0001497s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.972","[INFO] 10.244.0.13:35581 - 7716 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000177961s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.972","[INFO] 10.244.0.13:52960 - 41058 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000293215s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.972","[INFO] 10.244.0.13:34452 - 50989 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000082138s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.972","[INFO] 10.244.0.13:42557 - 41594 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000129105s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.953","[INFO] 10.244.0.13:47159 - 54435 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000106645s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.953","[INFO] 10.244.0.13:47756 - 5847 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000166398s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.953","[INFO] 10.244.0.13:60848 - 15986 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000080967s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.953","[INFO] 10.244.0.13:53877 - 41040 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000131005s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.953","[INFO] 10.244.0.13:33638 - 19123 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000093355s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.953","[INFO] 10.244.0.13:40622 - 9133 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000170678s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.937","[INFO] 10.244.0.13:45182 - 65036 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000289191s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.937","[INFO] 10.244.0.13:52805 - 10929 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000083746s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.937","[INFO] 10.244.0.13:46342 - 15717 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000088047s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.937","[INFO] 10.244.0.13:59231 - 57167 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000097084s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.937","[INFO] 10.244.0.13:38547 - 12281 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.00014964s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.936","[INFO] 10.244.0.13:59432 - 4249 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000157794s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:01.260","{""level"":""info"",""ts"":""2024-04-12T12:34:01.260574Z"",""caller"":""traceutil/trace.go:171"",""msg"":""trace[887599204] transaction"",""detail"":""{read_only:false; response_revision:2291; number_of_response:1; }"",""duration"":""119.526798ms"",""start"":""2024-04-12T12:34:01.141015Z"",""end"":""2024-04-12T12:34:01.260542Z"",""steps"":[""trace[887599204] 'process raft request'  (duration: 119.32868ms)""],""step_count"":1}","etcd-minikube"
"Apr 12, 2024 @ 14:34:00.971","[INFO] 10.244.0.13:36150 - 56059 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000073317s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.971","[INFO] 10.244.0.13:52513 - 43159 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000128332s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.971","[INFO] 10.244.0.13:49021 - 235 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000071932s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.971","[INFO] 10.244.0.13:36099 - 63834 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000122423s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.970","[INFO] 10.244.0.13:49214 - 57511 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000112115s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.970","[INFO] 10.244.0.13:55334 - 56632 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000153034s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.954","[INFO] 10.244.0.13:58977 - 19082 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000108955s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.954","[INFO] 10.244.0.13:53350 - 29770 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000183986s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.954","[INFO] 10.244.0.13:45939 - 49466 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000090371s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.954","[INFO] 10.244.0.13:40252 - 59362 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000073179s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.954","[INFO] 10.244.0.13:46989 - 43420 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000076195s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.954","[INFO] 10.244.0.13:33594 - 22047 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000118049s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.937","[INFO] 10.244.0.13:57886 - 54240 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000282372s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.937","[INFO] 10.244.0.13:38859 - 54072 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000074609s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.937","[INFO] 10.244.0.13:54598 - 3335 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000088934s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.937","[INFO] 10.244.0.13:36708 - 52891 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.00008987s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.937","[INFO] 10.244.0.13:54811 - 13552 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000084774s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:34:00.936","[INFO] 10.244.0.13:51659 - 28756 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000176475s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.971","[INFO] 10.244.0.13:35900 - 47526 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.00009725s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.971","[INFO] 10.244.0.13:59726 - 3815 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000163754s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.970","[INFO] 10.244.0.13:52725 - 46368 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000108388s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.970","[INFO] 10.244.0.13:58312 - 54132 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000169032s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.970","[INFO] 10.244.0.13:56414 - 38915 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000088481s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.970","[INFO] 10.244.0.13:46092 - 61007 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000124732s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.954","[INFO] 10.244.0.13:57370 - 17074 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000088601s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.954","[INFO] 10.244.0.13:56287 - 64380 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000139342s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.954","[INFO] 10.244.0.13:57102 - 47560 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.000076417s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.954","[INFO] 10.244.0.13:44352 - 4002 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000145139s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.953","[INFO] 10.244.0.13:40447 - 4697 ""A IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000124076s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.953","[INFO] 10.244.0.13:58343 - 24147 ""AAAA IN my-cluster-kafka-0.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000153178s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.937","[INFO] 10.244.0.13:57588 - 60637 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000078456s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.937","[INFO] 10.244.0.13:33975 - 17528 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.00012547s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.937","[INFO] 10.244.0.13:33345 - 2585 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 180 0.00007864s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.937","[INFO] 10.244.0.13:48216 - 882 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.cluster.local. udp 98 false 1232"" NOERROR qr,aa,rd 172 0.000071636s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.936","[INFO] 10.244.0.13:53225 - 16952 ""AAAA IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000160775s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.936","[INFO] 10.244.0.13:53108 - 37142 ""A IN my-cluster-kafka-1.my-cluster-kafka-brokers.default.svc.default.svc.cluster.local. udp 110 false 1232"" NXDOMAIN qr,aa,rd 192 0.000280343s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:59.383","{""level"":""info"",""ts"":""2024-04-12T12:33:59.383619Z"",""caller"":""traceutil/trace.go:171"",""msg"":""trace[611019670] transaction"",""detail"":""{read_only:false; response_revision:2287; number_of_response:1; }"",""duration"":""135.825388ms"",""start"":""2024-04-12T12:33:59.247769Z"",""end"":""2024-04-12T12:33:59.383595Z"",""steps"":[""trace[611019670] 'process raft request'  (duration: 135.669919ms)""],""step_count"":1}","etcd-minikube"
"Apr 12, 2024 @ 14:33:58.978","[INFO] 10.244.0.13:50206 - 19225 ""A IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.000083638s","coredns-5dd5756b68-gwjrn"
"Apr 12, 2024 @ 14:33:58.978","[INFO] 10.244.0.13:41877 - 59283 ""AAAA IN my-cluster-kafka-2.my-cluster-kafka-brokers.default.svc.svc.cluster.local. udp 102 false 1232"" NXDOMAIN qr,aa,rd 184 0.00012252s","coredns-5dd5756b68-gwjrn"
